person_id,emissionClass,vTypeId
574245,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574254,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574256,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574257,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574258,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
574271,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574281,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574344,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574347,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574368,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574369,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574371,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
574403,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574479,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574486,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574531,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574561,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574562,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574571,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574574,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574595,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574622,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574714,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
574718,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574719,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
574728,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574829,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
57486,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574912,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
574914,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
574915,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574927,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574932,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
574933,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574934,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
574994,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
574995,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
574999,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
575078,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575080,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575159,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
575175,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575179,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575188,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575189,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575194,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575196,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575223,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
575224,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575234,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575239,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575244,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575281,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575283,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575284,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
575313,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575314,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575325,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575341,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575343,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
575355,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575360,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575413,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575414,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575415,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575426,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
575427,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575467,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575481,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
575503,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575504,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575567,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
575620,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575692,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575741,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575742,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575757,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575767,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
575768,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575811,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575837,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575838,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
575839,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
575840,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
575903,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
575904,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
575989,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
576034,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576042,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576043,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576097,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576099,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
5761,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576100,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576135,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576136,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576137,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576147,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
576148,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
576156,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576158,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576197,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
576263,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576264,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
576265,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576275,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576281,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576391,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576412,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
576421,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576428,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576431,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576435,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576480,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576481,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576482,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576557,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576566,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576588,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576604,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
576611,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
576612,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
576638,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576674,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576699,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
576707,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576708,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576713,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576714,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576754,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576755,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576772,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
576793,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576800,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
576801,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576808,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
576812,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
576842,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576855,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576862,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
576866,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576874,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576875,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576908,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
576909,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
576942,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
576954,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577004,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
577005,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577006,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577007,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577053,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577054,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577094,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577103,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577104,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
577107,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577140,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
577148,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577149,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
57720,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577213,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577218,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577223,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577247,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
577287,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577296,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577315,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577321,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
577336,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577338,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577342,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577343,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577344,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577362,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577363,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577364,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577365,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
577408,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577429,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577438,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
577439,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577440,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577441,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577442,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577467,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
577482,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
577485,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
57750,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577527,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
577533,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577547,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577548,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577555,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
577556,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577565,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
577585,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577597,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577598,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577603,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577604,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577610,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577615,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577621,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577624,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
577687,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
577688,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577693,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
577706,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577726,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577727,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577785,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
577786,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577809,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577811,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
577813,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577814,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
577819,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
577820,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577822,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577844,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577876,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
577880,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577882,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
577924,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
577953,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
577954,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577963,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
577983,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
577986,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
578029,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578049,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578050,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
578127,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578142,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578146,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578150,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578171,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578172,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578181,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578203,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
578236,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578237,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578289,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578291,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578410,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578412,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578436,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578439,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578440,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578448,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578455,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578456,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578503,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578514,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578515,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578526,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578536,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578537,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578542,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578571,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
578572,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
578579,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578581,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578601,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578610,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578619,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578656,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
578691,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
57872,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
57873,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
578803,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
57883,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578857,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
578888,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
578942,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578980,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578993,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
578994,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
578995,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
579016,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
579047,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
579054,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
579073,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
579075,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
579084,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
579086,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
579090,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
579117,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
579124,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
579125,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
579126,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
579152,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
579155,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
