household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
157835;173330101;17333;17;75.0;some;all;1;2;5046.0;33912
157851;173060103;17306;17;75.0;some;some;1;2;4887.0;33916
157859;173060101;17306;17;75.0;all;all;1;2;3462.0;33919
157864;172530000;17253;17;75.0;all;all;2;3;1258.5236678344158;33920
157866;172530000;17253;17;75.0;all;all;1;1;3178.199604723661;33921
157874;173060109;17306;17;75.0;all;none;2;0;3906.0;33922
157876;173060106;17306;17;75.0;all;none;1;0;1642.0;33923
157883;173060103;17306;17;75.0;all;all;1;2;1148.0;33927
157885;173060103;17306;17;75.0;all;all;1;2;3434.0;33927
157887;173060101;17306;17;75.0;none;all;0;2;4062.0;33928
157892;173060103;17306;17;75.0;none;all;0;2;3142.0;33929
157904;173060106;17306;17;75.0;all;all;1;2;1602.0;33932
157913;173060106;17306;17;75.0;some;all;1;4;3741.0;33935
157938;173060101;17306;17;75.0;all;all;2;2;69.0;33943
157943;173060101;17306;17;75.0;all;none;1;0;1195.0;33945
157952;173060105;17306;17;75.0;some;none;1;0;2387.7000000000003;33950
157955;173060107;17306;17;75.0;some;all;1;4;3720.0;33951
157986;173060104;17306;17;75.0;all;none;1;0;3777.0;33960
157996;173060106;17306;17;75.0;all;all;1;4;2361.0;33964
158007;172530000;17253;17;75.0;all;all;2;5;2045.4847440186832;33967
158037;173060101;17306;17;75.0;all;all;1;2;2628.0;33975
158049;173060106;17306;17;75.0;all;none;1;0;2791.0;33978
158058;172530000;17253;17;75.0;all;all;2;2;1510.8467548994242;33980
158069;173330101;17333;17;75.0;all;all;2;2;1450.5;33984
158074;173060101;17306;17;75.0;all;all;1;2;1958.0;33985
158080;173060105;17306;17;75.0;none;all;0;2;2456.0;33987
158086;173060101;17306;17;75.0;all;all;1;1;1500.0;33990
158091;172530000;17253;17;75.0;all;none;1;0;2631.9031274688014;33991
158092;172530000;17253;17;75.0;all;none;1;0;1577.7685187451295;33991
158101;173060104;17306;17;75.0;all;all;1;2;2757.0;33996
158114;173060107;17306;17;75.0;all;none;2;0;1137.0;34003
158134;172530000;17253;17;75.0;all;none;2;0;3184.592776174881;34007
158151;173060107;17306;17;75.0;some;none;1;0;2675.2000000000003;34012
158152;173060107;17306;17;75.0;some;all;1;3;5230.400000000001;34012
158154;172530000;17253;17;75.0;some;some;2;1;4443.415304347065;34013
158158;173060101;17306;17;75.0;none;all;0;1;1574.0;34014
158160;173060101;17306;17;75.0;all;all;3;2;2296.5;34015
158172;172530000;17253;17;75.0;some;all;1;2;2277.986414005826;34017
158173;173060101;17306;17;75.0;all;all;1;2;1501.0;34018
158186;173060104;17306;17;75.0;all;none;2;0;1558.5;34021
158214;172530000;17253;17;75.0;some;all;1;2;676.4710417382444;34027
158223;172530000;17253;17;75.0;all;all;1;1;1389.5963614660136;34029
158232;173060107;17306;17;75.0;some;none;1;0;3361.5;34031
158256;173060101;17306;17;75.0;all;all;1;4;1092.0;34038
158263;173060104;17306;17;75.0;some;none;1;0;1167.0;34041
158268;172530000;17253;17;75.0;all;none;1;0;2271.408413033647;34043
158279;173330101;17333;17;75.0;all;all;1;1;1874.0;34045
158286;173060105;17306;17;75.0;all;none;1;0;1482.0;34047
158287;173060105;17306;17;75.0;all;none;1;0;1986.0;34047
158301;172530000;17253;17;75.0;all;none;2;0;3438.649020994613;34054
158302;173060103;17306;17;75.0;none;all;0;1;289.0;34055
158315;173060105;17306;17;75.0;all;all;1;2;2060.0;34059
158319;173330102;17333;17;75.0;all;all;2;2;6157.5;34060
158331;173060104;17306;17;75.0;none;all;0;2;2641.5;34063
158336;173060109;17306;17;75.0;all;none;2;0;4024.5;34064
158339;173060109;17306;17;75.0;some;some;1;1;6687.0;34065
158349;173330102;17333;17;75.0;none;all;0;2;2470.5;34069
158352;173330102;17333;17;75.0;none;none;0;0;2422.5;34069
158356;172530000;17253;17;75.0;all;none;2;0;485.6559599233508;34071
158365;173060101;17306;17;75.0;all;none;2;0;3085.5;34072
158380;173060106;17306;17;75.0;some;all;1;2;1608.0;34077
158383;173060104;17306;17;75.0;all;all;2;2;96.0;34078
158384;172530000;17253;17;75.0;all;some;2;1;2923.192169398244;34079
158409;173060102;17306;17;75.0;all;all;1;1;1583.0;34087
158421;173060102;17306;17;75.0;all;none;1;0;217.0;34090
158429;173060103;17306;17;75.0;all;none;1;0;1841.0;34093
158452;173060101;17306;17;75.0;some;some;1;1;1537.5;34099
158453;173060106;17306;17;75.0;none;all;0;2;1809.0;34100
158455;173330101;17333;17;75.0;all;all;3;4;2471.4;34101
158469;173060106;17306;17;75.0;none;all;0;1;4142.0;34105
158470;173060103;17306;17;75.0;none;none;0;0;2054.0;34106
158472;173060102;17306;17;75.0;all;all;1;2;1583.0;34107
158475;173060107;17306;17;75.0;all;none;2;0;1783.5;34108
158486;173060107;17306;17;75.0;all;all;1;2;2248.5;34111
158490;173060101;17306;17;75.0;all;all;1;1;1032.0;34112
158501;173060106;17306;17;75.0;none;all;0;2;2218.0;34115
158523;173330101;17333;17;75.0;none;all;0;1;2326.0;34121
158526;173330101;17333;17;75.0;none;all;0;1;5362.0;34121
158530;173060102;17306;17;75.0;all;all;1;2;2081.0;34123
158543;173060101;17306;17;75.0;none;all;0;2;1750.0;34128
158546;173060109;17306;17;75.0;some;some;1;1;877.5;34129
158572;173060101;17306;17;75.0;some;some;1;1;2608.5;34137
158577;173060104;17306;17;75.0;all;all;1;2;4634.0;34138
158580;172530000;17253;17;75.0;all;none;2;0;2919.8401594275483;34139
158603;173060106;17306;17;75.0;all;none;1;0;2078.0;34146
158614;173330102;17333;17;75.0;all;some;2;1;5266.5;34150
158616;173330102;17333;17;75.0;all;all;2;5;787.5;34150
158617;173060102;17306;17;75.0;none;all;0;2;1806.0;34151
158619;173060102;17306;17;75.0;none;all;0;2;2995.5;34151
158624;173060101;17306;17;75.0;none;none;0;0;501.0;34153
158629;172530000;17253;17;75.0;some;none;1;0;2732.273657649988;34154
158714;173060104;17306;17;75.0;all;none;1;0;2766.0;34180
158738;173060101;17306;17;75.0;some;none;1;0;3940.5;34189
158747;173060102;17306;17;75.0;none;none;0;0;3742.0;34192
158751;173060101;17306;17;75.0;some;some;1;2;1768.0;34194
158753;172530000;17253;17;75.0;all;none;1;0;879.4883520141811;34195
158754;172530000;17253;17;75.0;all;none;1;0;1655.1332506058275;34195
158762;173060109;17306;17;75.0;none;none;0;0;1962.0;34197
158763;173060109;17306;17;75.0;none;all;0;4;1556.0;34197
158765;173330102;17333;17;75.0;some;some;1;1;4885.5;34198
158768;173330102;17333;17;75.0;some;none;1;0;4192.5;34198
158785;173060106;17306;17;75.0;all;none;2;0;396.0;34204
158795;173060102;17306;17;75.0;some;none;2;0;3682.8;34206
158801;173060103;17306;17;75.0;all;none;1;0;2565.0;34208
158810;173060102;17306;17;75.0;some;none;1;0;15.0;34210
158811;173060102;17306;17;75.0;all;all;1;2;538.5;34210
158812;173060102;17306;17;75.0;all;all;1;3;3852.0;34210
158825;172530000;17253;17;75.0;all;some;2;1;2506.3070707935826;34214
158865;173330102;17333;17;75.0;some;none;1;0;3620.5;34227
158866;173330102;17333;17;75.0;some;some;1;1;1758.9;34227
158873;173330102;17333;17;75.0;all;none;2;0;3820.5;34229
158895;173060102;17306;17;75.0;none;all;0;2;1758.0;34235
158958;173060104;17306;17;75.0;all;all;1;1;3019.0;34253
158962;173060109;17306;17;75.0;some;none;2;0;3003.0;34255
158964;173060109;17306;17;75.0;some;some;2;4;1765.4;34255
158970;173330102;17333;17;75.0;all;all;1;1;650.0;34256
158971;173330102;17333;17;75.0;all;all;1;2;1399.0;34256
158984;173060104;17306;17;75.0;all;all;1;2;2344.0;34262
159013;173060109;17306;17;75.0;none;all;0;2;1333.0;34270
159047;173060102;17306;17;75.0;all;none;3;0;5427.0;34279
159060;173060106;17306;17;75.0;some;none;1;0;5442.0;34283
159070;173060102;17306;17;75.0;none;all;0;1;2737.0;34286
159081;172530000;17253;17;75.0;all;all;1;4;1924.1020541658918;34288
159089;173060104;17306;17;75.0;all;all;1;4;3093.0;34291
159130;173330101;17333;17;75.0;some;some;1;2;4190.400000000001;34302
159132;173330101;17333;17;75.0;some;all;1;3;1800.0;34302
159135;173330102;17333;17;75.0;all;none;1;0;2174.0;34303
159151;173060101;17306;17;75.0;all;all;1;3;1948.0;34307
159154;173060103;17306;17;75.0;all;all;1;3;3465.0;34308
159160;173330102;17333;17;75.0;all;all;2;2;2511.0;34309
159170;173060103;17306;17;75.0;all;all;1;2;1028.0;34311
159180;173060109;17306;17;75.0;all;all;2;2;1324.5;34315
159181;173060109;17306;17;75.0;all;all;2;2;1158.0;34315
159202;173060107;17306;17;75.0;some;none;1;0;2347.5;34320
159212;173060104;17306;17;75.0;none;all;0;1;1244.0;34323
159218;173060101;17306;17;75.0;all;all;1;1;1189.0;34325
159220;173060101;17306;17;75.0;all;all;1;2;1204.0;34325
159229;173060105;17306;17;75.0;all;all;1;2;4186.0;34327
159250;173330101;17333;17;75.0;all;some;2;1;6427.5;34336
159264;173060105;17306;17;75.0;all;all;1;2;2833.0;34339
159287;173060105;17306;17;75.0;none;none;0;0;2099.0;34344
159291;173060101;17306;17;75.0;all;all;2;2;3111.0;34346
159316;173060102;17306;17;75.0;some;all;1;2;2121.0;34353
159323;173060106;17306;17;75.0;all;some;2;1;3757.5;34356
159326;173060106;17306;17;75.0;all;none;2;0;2521.5;34356
159333;173060103;17306;17;75.0;some;all;1;2;4168.5;34359
159334;173060103;17306;17;75.0;some;none;1;0;1122.0;34359
159347;173330102;17333;17;75.0;all;all;3;6;2676.0;34363
159377;173060101;17306;17;75.0;some;none;2;0;3790.5;34374
159387;173060104;17306;17;75.0;some;some;2;2;7649.799999999999;34378
159402;173060102;17306;17;75.0;all;all;1;1;1684.0;34383
159404;173060102;17306;17;75.0;all;all;1;1;1979.0;34383
159406;173060102;17306;17;75.0;all;all;1;1;1263.0;34383
159411;173330101;17333;17;75.0;none;all;0;1;1384.0;34384
159413;173060101;17306;17;75.0;some;all;1;2;1470.0;34385
159446;173060107;17306;17;75.0;all;all;2;2;1110.0;34395
159448;173060107;17306;17;75.0;all;all;2;3;1610.0;34395
159452;173330101;17333;17;75.0;some;some;3;2;3600.0;34397
159455;173330101;17333;17;75.0;all;some;3;3;3678.0;34397
159479;173060107;17306;17;75.0;all;none;2;0;2304.0;34405
159485;173060107;17306;17;75.0;all;all;1;1;2748.0;34407
159487;173060106;17306;17;75.0;all;none;1;0;4609.0;34408
159513;173060106;17306;17;75.0;some;none;1;0;1203.0;34415
159514;173060106;17306;17;75.0;all;all;1;2;3733.5;34415
159519;173060105;17306;17;75.0;all;none;2;0;2344.5;34416
159524;173060105;17306;17;75.0;all;all;1;1;3599.0;34418
159549;173060101;17306;17;75.0;all;all;2;2;5188.5;34426
159552;173060101;17306;17;75.0;all;none;1;0;2019.0;34429
159556;173060107;17306;17;75.0;all;none;3;0;5209.5;34430
159557;173060102;17306;17;75.0;all;all;1;2;1617.0;34431
159559;173060102;17306;17;75.0;all;none;1;0;1709.0;34431
159569;173060103;17306;17;75.0;all;all;3;2;2477.0;34434
159590;173060107;17306;17;75.0;all;all;2;2;2106.0;34441
159599;173060106;17306;17;75.0;all;all;1;1;1531.0;34442
159601;173330102;17333;17;75.0;some;some;1;1;3315.0;34443
159613;173060105;17306;17;75.0;all;all;1;2;2661.0;34446
159617;173060109;17306;17;75.0;none;some;0;1;69.0;34447
159636;173060103;17306;17;75.0;all;all;1;4;2112.0;34454
159645;173060102;17306;17;75.0;some;none;1;0;6951.0;34456
159664;173060103;17306;17;75.0;none;none;0;0;1567.0;34461
159685;173060104;17306;17;75.0;all;none;2;0;3699.0;34466
159690;172530000;17253;17;75.0;all;all;1;3;2185.738344478481;34467
159706;173330102;17333;17;75.0;some;none;1;0;2881.5;34474
159717;173060102;17306;17;75.0;all;all;2;2;3076.5;34477
159720;173060106;17306;17;75.0;some;none;1;0;1849.5;34478
159723;173060106;17306;17;75.0;some;all;1;2;3961.5;34478
159744;173330102;17333;17;75.0;some;none;2;0;5765.400000000001;34483
159747;173330102;17333;17;75.0;all;all;2;3;5198.400000000001;34483
159749;173330102;17333;17;75.0;some;some;1;1;3115.5;34484
159771;173330101;17333;17;75.0;all;all;1;3;1488.0;34491
159776;173060105;17306;17;75.0;none;none;0;0;1049.0;34492
159791;173060104;17306;17;75.0;some;some;1;1;1812.0;34495
159794;172530000;17253;17;75.0;all;all;1;1;1259.698143900741;34496
159805;173060101;17306;17;75.0;all;all;1;1;1030.0;34499
159806;173060101;17306;17;75.0;all;all;1;4;2195.0;34500
159809;173060109;17306;17;75.0;some;all;1;4;2374.5;34502
159817;173060107;17306;17;75.0;none;all;0;4;1377.0;34505
159825;172530000;17253;17;75.0;some;all;1;2;2153.9433779865954;34507
159837;173060105;17306;17;75.0;some;none;1;0;2178.0;34509
159841;173060107;17306;17;75.0;some;some;2;2;3937.5;34511
159844;173060107;17306;17;75.0;all;none;1;0;3526.0;34513
159845;173060107;17306;17;75.0;all;all;1;2;2486.0;34513
159854;172530000;17253;17;75.0;all;all;1;2;1863.151954262271;34515
159859;173330102;17333;17;75.0;all;none;1;0;1040.0;34517
159862;173060101;17306;17;75.0;none;all;0;1;1886.0;34518
159866;173060105;17306;17;75.0;all;all;1;1;2269.0;34520
159873;172530000;17253;17;75.0;all;none;1;0;1361.8904752725643;34524
159875;173060107;17306;17;75.0;all;all;1;2;2149.0;34525
159889;173060106;17306;17;75.0;all;none;2;0;2764.5;34531
159890;173060106;17306;17;75.0;all;none;2;0;6472.5;34531
159895;173060109;17306;17;75.0;all;all;2;2;3014.0;34532
159900;173060109;17306;17;75.0;all;all;1;2;1089.0;34533
159920;172530000;17253;17;75.0;all;all;1;2;1408.2441007894633;34538
159921;172530000;17253;17;75.0;all;all;1;5;1846.5115599752683;34538
159931;173060107;17306;17;75.0;all;none;2;0;4153.5;34540
159933;173060106;17306;17;75.0;none;all;0;2;2554.0;34541
159937;173060106;17306;17;75.0;none;all;0;1;4348.0;34541
159948;173060104;17306;17;75.0;some;all;1;2;1347.0;34545
159954;173060109;17306;17;75.0;all;all;1;2;2933.0;34547
159956;173060103;17306;17;75.0;all;none;1;0;3448.0;34548
159971;173060102;17306;17;75.0;none;none;0;0;1043.0;34553
159972;173060102;17306;17;75.0;none;all;0;2;3640.0;34553
159973;173060102;17306;17;75.0;none;none;0;0;3921.0;34553
159975;173060101;17306;17;75.0;all;none;1;0;2754.0;34554
159978;173060101;17306;17;75.0;all;some;1;1;787.5;34554
159986;173060107;17306;17;75.0;some;some;1;1;3668.4;34557
159989;173060102;17306;17;75.0;all;all;2;4;715.5;34558
159994;173060102;17306;17;75.0;none;none;0;0;1034.0;34559
160016;173060104;17306;17;75.0;all;none;1;0;111.0;34565
160017;173060104;17306;17;75.0;all;all;1;2;4427.0;34565
160033;173060106;17306;17;75.0;some;some;1;1;5511.0;34569
160048;172530000;17253;17;75.0;all;all;1;1;513.5452954776302;34572
160089;173060102;17306;17;75.0;all;all;1;2;2175.0;34585
160104;172530000;17253;17;75.0;all;all;1;6;1348.6992178636312;34589
160112;172530000;17253;17;75.0;some;some;2;2;620.9411144117541;34591
160114;172530000;17253;17;75.0;some;none;2;0;3542.847078031439;34591
160115;172530000;17253;17;75.0;some;some;2;2;4019.8331644024474;34591
160122;173060102;17306;17;75.0;some;none;1;0;895.5;34593
160128;173060107;17306;17;75.0;all;all;2;4;754.5;34594
160151;173060109;17306;17;75.0;all;all;1;1;1335.0;34603
160155;173060106;17306;17;75.0;all;all;1;1;2317.0;34605
160161;172530000;17253;17;75.0;some;some;1;1;4807.11693629261;34607
160164;172530000;17253;17;75.0;some;none;1;0;2153.838595511975;34607
160167;173330101;17333;17;75.0;all;none;2;0;4725.0;34608
160170;173060103;17306;17;75.0;all;none;1;0;544.0;34609
160176;173060106;17306;17;75.0;some;none;2;0;2116.0;34611
160214;172530000;17253;17;75.0;none;all;0;4;2881.4112817745686;34619
160230;173060106;17306;17;75.0;all;all;1;1;3045.0;34624
160237;173060109;17306;17;75.0;all;all;1;3;2421.0;34626
160242;173330102;17333;17;75.0;all;all;1;1;2281.0;34628
160257;173060102;17306;17;75.0;none;all;0;2;2174.0;34631
160265;173060106;17306;17;75.0;all;none;1;0;2141.0;34634
160275;172530000;17253;17;75.0;some;some;2;1;3781.972720699947;34636
160284;173060102;17306;17;75.0;all;none;1;0;260.0;34639
160324;173330102;17333;17;75.0;some;some;1;1;5065.5;34650
160334;173060103;17306;17;75.0;none;all;0;3;3052.5;34654
160339;173060101;17306;17;75.0;all;all;1;1;2302.0;34655
160341;173060101;17306;17;75.0;none;all;0;4;3850.5;34656
160352;173060101;17306;17;75.0;all;none;1;0;3071.0;34661
160353;173060101;17306;17;75.0;all;all;2;2;474.0;34662
160354;173060101;17306;17;75.0;all;some;2;1;2875.5;34662
160360;173330101;17333;17;75.0;all;none;2;0;5214.0;34664
160381;173060106;17306;17;75.0;none;some;0;1;1915.2;34671
160432;173060105;17306;17;75.0;none;none;0;0;894.0;34687
160442;173060103;17306;17;75.0;none;all;0;4;2157.0;34691
160450;173060103;17306;17;75.0;all;all;2;2;4033.5;34696
160452;173060103;17306;17;75.0;all;all;2;2;1875.0;34696
160457;173330102;17333;17;75.0;all;none;1;0;1462.0;34697
160467;173060103;17306;17;75.0;all;none;1;0;3326.0;34702
160475;173330102;17333;17;75.0;all;all;2;3;3243.0;34705
160483;173060101;17306;17;75.0;all;all;2;4;2373.0;34707
160488;173060101;17306;17;75.0;some;some;2;2;2857.4;34708
160494;173060104;17306;17;75.0;none;none;0;0;465.0;34709
160506;172530000;17253;17;75.0;all;some;1;1;1687.1831191394538;34714
160510;172530000;17253;17;75.0;all;all;1;2;2179.350083549723;34715
160513;172530000;17253;17;75.0;all;all;1;1;1597.6909266938344;34715
160529;173060106;17306;17;75.0;none;all;0;2;1687.0;34722
160530;172530000;17253;17;75.0;some;none;1;0;2071.280721688071;34723
160592;173060101;17306;17;75.0;all;none;1;0;3335.0;34742
160596;172530000;17253;17;75.0;all;all;1;1;2564.788761061274;34743
160618;173060104;17306;17;75.0;some;none;2;0;2433.2;34750
160623;173060102;17306;17;75.0;all;all;1;1;2869.0;34751
160629;173330101;17333;17;75.0;all;none;1;0;1638.0;34753
160642;173060101;17306;17;75.0;all;all;1;2;1606.0;34757
160653;173060107;17306;17;75.0;some;none;2;0;4550.400000000001;34762
160673;173060101;17306;17;75.0;all;some;2;1;180.0;34768
160684;173330102;17333;17;75.0;some;none;1;0;6542.5;34770
160697;172530000;17253;17;75.0;some;some;1;1;3569.730680735782;34772
160712;173060104;17306;17;75.0;some;none;1;0;2906.0;34776
160714;173060101;17306;17;75.0;none;all;0;2;2432.0;34777
160718;173060109;17306;17;75.0;none;all;0;1;2900.0;34778
160733;173060101;17306;17;75.0;some;some;1;2;5526.9;34782
160739;172530000;17253;17;75.0;some;none;2;0;2953.5330908766837;34783
160740;173060104;17306;17;75.0;none;some;0;1;6051.0;34784
160742;173060104;17306;17;75.0;none;all;0;2;1926.0;34784
160768;173330102;17333;17;75.0;all;none;2;0;5817.0;34792
160782;173060101;17306;17;75.0;some;all;3;4;11297.5;34796
160794;173060101;17306;17;75.0;all;all;1;1;2259.0;34799
160799;173060101;17306;17;75.0;all;none;1;0;1511.0;34800
160805;173060102;17306;17;75.0;some;all;1;5;6465.0;34803
160807;173060102;17306;17;75.0;some;all;1;2;315.0;34803
160814;173060105;17306;17;75.0;none;all;0;4;2229.0;34805
160824;173330102;17333;17;75.0;all;all;1;4;4459.5;34809
160826;173330102;17333;17;75.0;some;all;1;2;2596.5;34809
160834;173060101;17306;17;75.0;all;all;1;2;1892.0;34812
160847;173060109;17306;17;75.0;all;all;1;2;1344.0;34817
160858;173060103;17306;17;75.0;some;all;1;5;1695.0;34819
160867;172530000;17253;17;75.0;some;none;1;0;3755.1566797943033;34822
160870;172530000;17253;17;75.0;some;none;1;0;2803.0017737151647;34822
160873;173060107;17306;17;75.0;all;none;2;0;2415.0;34824
160902;173060107;17306;17;75.0;all;all;2;2;187.5;34831
160912;173060107;17306;17;75.0;some;none;1;0;445.0;34834
160918;173060103;17306;17;75.0;all;none;1;0;1828.0;34836
160924;173060104;17306;17;75.0;some;all;1;2;2292.0;34837
160931;173060101;17306;17;75.0;all;all;1;3;655.0;34839
160934;173060101;17306;17;75.0;all;none;1;0;1208.0;34840
160964;173060106;17306;17;75.0;all;all;1;4;1365.0;34850
160978;173060103;17306;17;75.0;some;none;1;0;811.5;34853
160983;173060101;17306;17;75.0;some;none;2;0;5275.2;34856
160990;173060105;17306;17;75.0;all;none;1;0;339.0;34858
160991;173060105;17306;17;75.0;all;all;1;1;1443.0;34858
161008;173060103;17306;17;75.0;some;all;1;2;1596.0;34864
161014;173060103;17306;17;75.0;all;none;1;0;2847.0;34866
161015;173060103;17306;17;75.0;all;none;1;0;2671.0;34866
161027;173060104;17306;17;75.0;some;none;1;0;4762.5;34871
161037;173060105;17306;17;75.0;all;none;2;0;5056.5;34874
161042;173060103;17306;17;75.0;all;all;1;1;2150.0;34876
161043;173060103;17306;17;75.0;all;all;1;1;2468.0;34876
161048;173060109;17306;17;75.0;all;none;1;0;4217.0;34878
161051;173060101;17306;17;75.0;all;all;1;2;1388.0;34879
161054;173060102;17306;17;75.0;all;all;1;1;1889.0;34880
161066;173060105;17306;17;75.0;all;none;1;0;2195.0;34885
161075;172530000;17253;17;75.0;some;none;1;0;3496.9777509155397;34887
161080;173060106;17306;17;75.0;all;all;1;2;3276.0;34889
161081;173060106;17306;17;75.0;all;all;1;1;2359.0;34889
161097;173060102;17306;17;75.0;all;all;1;4;1403.0;34895
161099;173060102;17306;17;75.0;all;none;1;0;2318.0;34895
161120;173060106;17306;17;75.0;some;some;2;2;2833.2000000000003;34904
161127;173060107;17306;17;75.0;some;some;2;2;5910.999999999999;34905
161136;173060107;17306;17;75.0;all;all;1;4;5149.5;34909
